region,window,metric,metric_label,unit,n_winters,all_winters,n_nino,mean_nino,n_nina,mean_nina,n_neutral,mean_neutral,nino_minus_all,nina_minus_all,nino_minus_nina,pct_change_nino,pct_change_nina
San Francisco Peaks (AZ Snowbowl),Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,2.093962646377365,15,2.5419295386895167,16,2.068527211950534,15,1.673126884120499,0.4479668923121518,-0.025435434426830827,0.47340232673898264,21.39326091070209,-1.2147033506464453
San Francisco Peaks (AZ Snowbowl),Holidays,new_snow_in_total,Total new snow in the window,in,46,13.9678256531086,15,16.741309438184988,16,14.569813225824236,15,10.552221790468849,2.7734837850763885,0.6019875727156361,2.1714962123607524,19.856231413220268,4.309815913127904
San Francisco Peaks (AZ Snowbowl),Holidays,days_with_base_per_window,Days with a skiable base,days,46,1.0090471374017476,15,1.5001599289197936,16,1.1960368044063876,15,0.3184787010787526,0.491112791518046,0.18698966700464004,0.30412312451340595,48.670946412140864,18.531311380173012
San Francisco Peaks (AZ Snowbowl),Holidays,mean_swe_in,Average base (snow water equivalent),in,46,3.457165772999445,15,3.979600269477062,16,3.6164421591824083,15,2.764836464593334,0.5224344964776169,0.15927638618296314,0.3631581102946537,15.111641465325265,4.607137656716258
San Francisco Peaks (AZ Snowbowl),Holidays,mean_depth_in,Average base (snow depth),in,24,14.99001731834972,9,16.44393251948907,9,14.660896814366456,6,13.302825272615598,1.4539152011393508,-0.32912050398326365,1.7830357051226144,9.699222957931948,-2.1955978902064213
San Francisco Peaks (AZ Snowbowl),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,1.6642501224051265,15,2.0737937226466014,16,1.4056348290042147,15,1.5305628351246239,0.40954360024147496,-0.2586152934009118,0.6681588936423868,24.60829623672278,-15.539448663351662
San Francisco Peaks (AZ Snowbowl),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,5.548137944205982,15,6.712209153663925,16,4.949817614885831,15,5.02227508602287,1.1640712094579424,-0.5983203293201518,1.7623915387780942,20.981295367279078,-10.784164621303049
San Francisco Peaks (AZ Snowbowl),Midwinter,new_snow_in_total,Total new snow in the window,in,46,37.59340199969015,15,45.407475767887945,16,33.252085535213524,15,34.410065793600765,7.814073768197794,-4.341316464476627,12.15539023267442,20.78575854417804,-11.548080869383432
San Francisco Peaks (AZ Snowbowl),Midwinter,days_with_base_per_window,Days with a skiable base,days,46,12.331480701997759,15,14.729344282598978,16,15.085858685937309,15,6.995613938527685,2.3978635806012196,2.75437798393955,-0.3565144033383305,19.445058047349935,22.336149652274344
San Francisco Peaks (AZ Snowbowl),Midwinter,mean_swe_in,Average base (snow water equivalent),in,46,6.6145160919878725,15,8.182053092766257,16,6.524533740048071,15,5.142960266611946,1.5675370007783842,-0.08998235193980175,1.657519352718186,23.698438086455536,-1.3603769450163843
San Francisco Peaks (AZ Snowbowl),Midwinter,mean_depth_in,Average base (snow depth),in,24,26.092766617591565,9,30.100822371940637,9,25.439778787442563,6,21.060164731291465,4.008055754349073,-0.6529878301490015,4.661043584498074,15.360792564046731,-2.50256264396571
San Francisco Peaks (AZ Snowbowl),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,0.8386829987268635,15,0.9493357870358321,16,0.9726806686849362,15,0.5850993624626167,0.11065278830896863,0.13399766995807272,-0.023344881649104088,13.19363674677341,15.977153484866594
San Francisco Peaks (AZ Snowbowl),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,3.450919397520571,15,4.257633667915918,16,3.180100650097814,15,2.933078457709497,0.8067142703953474,-0.2708187474227568,1.0775330178181042,23.376792601269052,-7.847727409030059
San Francisco Peaks (AZ Snowbowl),Spring,new_snow_in_total,Total new snow in the window,in,46,21.435467115739115,15,26.104430813470742,16,19.883420401831152,15,18.422019912842664,4.668963697731627,-1.5520467139079628,6.22101041163959,21.781488000806913,-7.240554663576067
San Francisco Peaks (AZ Snowbowl),Spring,days_with_base_per_window,Days with a skiable base,days,46,14.025608781410932,15,17.053507725181063,16,16.556235913227717,15,8.298374230369564,3.027898943770131,2.530627131816784,0.4972718119533468,21.588360198547715,18.042904028314208
San Francisco Peaks (AZ Snowbowl),Spring,mean_swe_in,Average base (snow water equivalent),in,46,7.371668780820822,15,9.57105835819637,16,7.610812235392395,15,4.917192851902257,2.1993895773755474,0.2391434545715727,1.9602461228039747,29.83570807057679,3.244088437529399
San Francisco Peaks (AZ Snowbowl),Spring,mean_depth_in,Average base (snow depth),in,24,26.01219401993796,9,29.695420102806143,9,27.247641746044494,6,18.634183306475894,3.683226082868181,1.235447726106532,2.447778356761649,14.15961329538386,4.749494506920791
San Juans (Telluride/Purgatory/Wolf Ck),Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,1.6611078100987762,16,1.84045722698649,16,1.3786812733060096,16,1.7641849300038293,0.1793494168877139,-0.2824265367927665,0.4617759536804804,10.796976318897029,-17.002300216502643
San Juans (Telluride/Purgatory/Wolf Ck),Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,6.071503787495153,16,6.392458386661145,16,5.318046777235574,16,6.5040061985887405,0.3209545991659919,-0.753457010259579,1.074411609425571,5.286245556282593,-12.409726430730329
San Juans (Telluride/Purgatory/Wolf Ck),Early season,new_snow_in_total,Total new snow in the window,in,48,41.407941241635605,16,44.28127900169444,16,37.434175629906946,16,42.50836909330543,2.8733377600588383,-3.973765611728659,6.847103371787497,6.939098332108582,-9.596626860871424
San Juans (Telluride/Purgatory/Wolf Ck),Early season,days_with_base_per_window,Days with a skiable base,days,48,1.3660175413884097,16,1.8968570269589542,16,0.803200554552737,16,1.397995042653537,0.5308394855705445,-0.5628169868356727,1.0936564724062172,38.86037107773911,-41.2013001138792
San Juans (Telluride/Purgatory/Wolf Ck),Early season,mean_swe_in,Average base (snow water equivalent),in,48,3.181781078451563,16,3.607152073942573,16,2.6471208544251397,16,3.2910703069869776,0.4253709954910101,-0.5346602240264233,0.9600312195174334,13.368958611634588,-16.80380299095309
San Juans (Telluride/Purgatory/Wolf Ck),Early season,mean_depth_in,Average base (snow depth),in,26,12.494227484024746,9,13.39041759042933,10,11.392162725140896,7,12.916361288481495,0.8961901064045836,-1.1020647588838504,1.998254865288434,7.172833274810002,-8.820591431466749
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,0.9984409641117813,16,0.7013468267872344,16,1.425549602378891,15,0.8597588297730479,-0.2970941373245469,0.42710863826710965,-0.7242027755916566,-29.755804098927726,42.77755557105651
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,3.2094198333840254,16,2.828478300109656,16,3.7956917129225314,15,2.990400797368948,-0.3809415332743695,0.586271879538506,-0.9672134128128755,-11.869482743013501,18.26722304885673
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,new_snow_in_total,Total new snow in the window,in,47,22.262968401936085,16,19.14461139326886,16,27.337019126383225,15,20.17689510510418,-3.1183570086672248,5.07405072444714,-8.192407733114365,-14.006923750545498,22.791438378028147
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,days_with_base_per_window,Days with a skiable base,days,47,3.6748412373634034,16,3.44769471417047,16,4.306904922212502,15,3.2429295982634923,-0.22714652319293327,0.6320636848490988,-0.8592102080420321,-6.181124802983451,17.199754874378925
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,mean_swe_in,Average base (snow water equivalent),in,47,6.586667261375129,16,6.842677315053925,16,6.563934058062978,15,6.337838620984041,0.25601005367879637,-0.022733203312150785,0.27874325699094715,3.8867919619997315,-0.34513969523647486
San Juans (Telluride/Purgatory/Wolf Ck),Holidays,mean_depth_in,Average base (snow depth),in,26,28.463978994038406,9,29.537898461265165,10,29.12259540664322,7,26.142344803882825,1.0739194672267587,0.6586164126048146,0.41530305462194406,3.772907039636602,2.3138592560890996
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,2.2101276537589665,16,2.4446593179972815,16,2.1973718023598092,15,1.9735667867305307,0.23453166423831506,-0.012755851399157248,0.2472875156374723,10.611679548890562,-0.5771545085851582
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,8.405625825070034,16,8.72836207340415,16,8.399338045619732,15,8.068080791593966,0.32273624833411496,-0.006287779450302011,0.329024027784417,3.839526705692089,-0.07480441767403587
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,new_snow_in_total,Total new snow in the window,in,47,56.13466121756889,16,60.09236990716777,16,55.601599303571604,15,52.48170465692723,3.9577086895988813,-0.5330619139972868,4.490770603596168,7.050383138965498,-0.9496127747724793
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,days_with_base_per_window,Days with a skiable base,days,47,26.67271018542778,16,28.31432857919045,16,28.170657987302327,15,23.323839576748092,1.6416183937626734,1.497947801874549,0.14367059188812448,6.154674130788352,5.616031484842996
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,mean_swe_in,Average base (snow water equivalent),in,47,10.81047184422926,16,11.259626219360953,16,10.884434136130722,15,10.252480732727234,0.4491543751316929,0.07396229190146109,0.3751920832302318,4.154808241524222,0.6841726519175285
San Juans (Telluride/Purgatory/Wolf Ck),Midwinter,mean_depth_in,Average base (snow depth),in,26,41.52780095704601,9,43.24236554963302,10,42.49057515850477,7,37.947969050207384,1.7145645925870099,0.9627742014587568,0.7517903911282531,4.128715109091516,2.3183847429210025
San Juans (Telluride/Purgatory/Wolf Ck),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,1.737176674006798,16,1.9356454997429309,16,1.795537515718779,16,1.4803470065586843,0.1984688257361329,0.05836084171198097,0.14010798402415192,11.424792233616893,3.359522527859627
San Juans (Telluride/Purgatory/Wolf Ck),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,7.2858235129194595,16,7.770528876958149,16,7.19436095438882,16,6.892580707411412,0.4847053640386898,-0.09146255853063945,0.5761679225693292,6.652718984740632,-1.2553496302573768
San Juans (Telluride/Purgatory/Wolf Ck),Spring,new_snow_in_total,Total new snow in the window,in,48,45.85686631445086,16,49.383716127055266,16,45.284261490484184,16,42.90262132581313,3.5268498126044037,-0.5726048239666781,4.099454636571082,7.690996127864474,-1.2486784858786422
San Juans (Telluride/Purgatory/Wolf Ck),Spring,days_with_base_per_window,Days with a skiable base,days,48,35.97873480963417,16,38.81060631588658,16,36.342619768175325,16,32.78297834484061,2.831871506252412,0.3638849585411563,2.4679865477112557,7.8709591130317085,1.0113889787022678
San Juans (Telluride/Purgatory/Wolf Ck),Spring,mean_swe_in,Average base (snow water equivalent),in,48,16.145146671345913,16,17.061885201746648,16,15.789569584569511,16,15.583985227721577,0.9167385304007354,-0.35557708677640143,1.2723156171771368,5.678105929057584,-2.2023775566404273
San Juans (Telluride/Purgatory/Wolf Ck),Spring,mean_depth_in,Average base (snow depth),in,26,46.71781483833009,9,50.24171080041164,10,49.098461432557194,7,38.786167752472245,3.5238959620815464,2.380646594227102,1.1432493678544446,7.542938329363666,5.095800397483225
Sangre de Cristo (Taos/Santa Fe),Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,0.6544615486031679,16,0.8812463138816851,16,0.49404881391884725,15,0.5836647159693585,0.2267847652785172,-0.1604127346843206,0.3871974999628378,34.6521145149855,-24.51064314270153
Sangre de Cristo (Taos/Santa Fe),Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,3.9665831411213683,16,4.768278372590802,16,3.347032049166897,15,3.772296058972075,0.8016952314694339,-0.6195510919544716,1.4212463234239054,20.211229739729887,-15.6192639839467
Sangre de Cristo (Taos/Santa Fe),Early season,new_snow_in_total,Total new snow in the window,in,47,25.552141811175925,16,31.19399129655296,16,21.959806259535213,15,23.365993615190483,5.641849485377033,-3.592335551640712,9.234185037017745,22.07975177606997,-14.05884320064906
Sangre de Cristo (Taos/Santa Fe),Early season,days_with_base_per_window,Days with a skiable base,days,47,0.012009299304232805,16,0.0172610201962329,16,0.01801629650995096,15,0.0,0.005251720892000095,0.006006997205718156,-0.0007552763137180611,43.73045220172895,50.01954779827101
Sangre de Cristo (Taos/Santa Fe),Early season,mean_swe_in,Average base (snow water equivalent),in,47,1.6264071432207248,16,1.9808565782278658,16,1.3629602752161945,15,1.5293377384179403,0.354449435007141,-0.2634468680045303,0.6178963030116713,21.79340127006793,-16.198088473888184
Sangre de Cristo (Taos/Santa Fe),Early season,mean_depth_in,Average base (snow depth),in,25,6.115448583474687,9,7.872786019151281,9,4.4982061648040705,7,5.935326418752716,1.757337435676594,-1.6172424186706165,3.3745798543472105,28.736034841750023,-26.445196891046848
Sangre de Cristo (Taos/Santa Fe),Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,0.3861555456578659,16,0.2685296047292445,16,0.3947055599092264,15,0.5025032007802779,-0.11762594092862144,0.008550014251360483,-0.12617595517998192,-30.460766976227273,2.214137372232847
Sangre de Cristo (Taos/Santa Fe),Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,1.956909179314472,16,2.0624336455559975,16,1.9868136682725792,15,1.812451627101531,0.10552446624152556,0.029904488958107267,0.0756199772834183,5.392404888125263,1.5281490461699994
Sangre de Cristo (Taos/Santa Fe),Holidays,new_snow_in_total,Total new snow in the window,in,47,13.585096836142917,16,13.788135762435429,16,13.727518065196037,15,13.216606003774247,0.2030389262925123,0.14242122905312016,0.06061769723939214,1.4945710637286789,1.0483637383740314
Sangre de Cristo (Taos/Santa Fe),Holidays,days_with_base_per_window,Days with a skiable base,days,47,0.3996678063643161,16,0.32678980930369605,16,0.6434733341537876,15,0.2173451069202079,-0.07287799706062004,0.2438055277894715,-0.31668352485009155,-18.234642845910958,61.00204317363287
Sangre de Cristo (Taos/Santa Fe),Holidays,mean_swe_in,Average base (snow water equivalent),in,47,3.6757903664120444,16,4.249790105627005,16,3.3990735676562993,15,3.35868856325555,0.5739997392149605,-0.27671679875574506,0.8507165379707056,15.615682125399449,-7.5280897758554595
Sangre de Cristo (Taos/Santa Fe),Holidays,mean_depth_in,Average base (snow depth),in,27,15.335795366161765,9,18.376406124499237,11,14.08028739828943,7,13.399379769241538,3.040610758337472,-1.2555079678723349,4.296118726209807,19.826886612262317,-8.18678091286088
Sangre de Cristo (Taos/Santa Fe),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,0.8534638642253362,16,1.0256003205082673,16,0.71207451628684,15,0.8206669486579392,0.17213645628293117,-0.1413893479384961,0.3135258042214273,20.16915577781074,-16.566530097537406
Sangre de Cristo (Taos/Santa Fe),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,5.628353928379253,16,6.523007415594531,16,4.951674323887342,15,5.395848453474328,0.8946534872152778,-0.6766796044919108,1.5713330917071886,15.895473145429987,-12.022691058569732
Sangre de Cristo (Taos/Santa Fe),Midwinter,new_snow_in_total,Total new snow in the window,in,47,35.27264580762196,16,40.266853960905465,16,32.585261746424464,15,32.81203344273021,4.994208153283502,-2.6873840611974984,7.681592214481,14.158870248980069,-7.618889934865019
